date,partner,n,n_coop,n_conflict,goldstein_mean,mentions_sum,sources_sum,articles_sum
2025-11-15,MMR,2,1,1,-2.25,13,,
2025-11-15,NOR,3,3,0,0.0,30,,
2025-11-15,NPL,3,0,3,-6.5,9,,
2025-11-15,NZL,5,5,0,2.88,56,,
2025-11-15,PAK,46,41,5,1.528,502,,
2025-11-15,RUS,3,2,1,0.467,18,,
2025-11-15,SGP,6,4,2,-0.55,29,,
2025-11-15,THA,8,6,2,2.425,17,,
2025-11-15,USA,53,46,7,3.108,305,,
2025-11-15,ZAF,2,2,0,2.35,24,,
2025-11-16,AFG,3,0,3,-5.0,54,,
2025-11-16,AFR,3,2,1,1.0,9,,
2025-11-16,ARE,3,3,0,2.5,8,,
2025-11-16,AUS,3,2,1,2.6,13,,
2025-11-16,BGD,17,7,10,-1.0,68,,
2025-11-16,BTN,3,3,0,2.567,3,,
2025-11-16,CAN,3,3,0,3.4,3,,
2025-11-16,CHN,7,7,0,3.629,28,,
2025-11-16,DNK,9,0,9,-4.889,85,,
2025-11-16,DOM,1,0,1,-2.0,1,,
2025-11-16,FIN,1,1,0,3.0,8,,
2025-11-16,FRA,18,6,12,-1.322,81,,
2025-11-16,GBR,24,17,7,-0.813,76,,
2025-11-16,JPN,6,6,0,5.533,20,,
2025-11-16,KOR,6,0,6,-8.583,24,,
2025-11-16,MEX,3,0,3,-6.5,6,,
2025-11-16,MMR,1,0,1,-5.0,3,,
2025-11-16,NZL,2,2,0,7.0,4,,
2025-11-16,PAK,28,21,7,0.718,63,,
2025-11-16,PRK,2,2,0,-0.4,6,,
2025-11-16,RUS,19,19,0,2.447,72,,
2025-11-16,SEA,1,1,0,4.0,6,,
2025-11-16,SGP,1,0,1,-5.0,2,,
2025-11-16,TUR,4,4,0,2.35,10,,
2025-11-16,USA,40,34,6,1.71,138,,
2025-11-16,VNM,1,1,0,5.0,2,,
2025-11-17,AFG,6,4,2,0.117,75,,
2025-11-17,AFR,3,0,3,-5.0,50,,
2025-11-17,ARE,4,4,0,1.75,18,,
2025-11-17,ARM,2,2,0,3.0,4,,
2025-11-17,AUS,7,7,0,5.6,62,,
2025-11-17,BGD,115,80,35,0.703,390,,
2025-11-17,BTN,8,8,0,1.763,54,,
2025-11-17,CAN,3,2,1,-1.767,5,,
2025-11-17,CHN,26,23,3,1.542,65,,
2025-11-17,DEU,1,1,0,0.4,1,,
2025-11-17,DNK,25,4,21,-3.46,125,,
2025-11-17,ESP,3,0,3,-5.0,17,,
2025-11-17,EUR,2,0,2,-6.0,5,,
2025-11-17,FRA,4,0,4,-5.0,10,,
2025-11-17,GBR,48,43,5,3.51,417,,
2025-11-17,IDN,1,1,0,0.0,5,,
2025-11-17,IRN,12,6,6,-3.567,56,,
2025-11-17,ISR,2,0,2,-10.0,6,,
2025-11-17,ITA,2,2,0,0.4,4,,
2025-11-17,JPN,15,15,0,3.72,138,,
2025-11-17,KOR,13,9,4,0.508,30,,
2025-11-17,LKA,4,4,0,7.0,12,,
2025-11-17,MMR,2,0,2,-5.0,2,,
2025-11-17,NGA,1,1,0,3.4,10,,
2025-11-17,NMR,2,2,0,2.35,20,,
2025-11-17,NOR,4,4,0,1.0,6,,
2025-11-17,NPL,5,3,2,-0.32,20,,
2025-11-17,NZL,6,6,0,7.0,48,,
2025-11-17,PAK,34,18,16,-0.459,112,,
2025-11-17,RUS,38,38,0,3.134,219,,
2025-11-17,SAU,64,58,6,1.333,374,,
2025-11-17,SEA,1,1,0,4.0,6,,
2025-11-17,SGP,3,3,0,3.6,59,,
2025-11-17,TUN,2,2,0,5.2,2,,
2025-11-17,TUR,2,2,0,2.35,4,,
2025-11-17,USA,91,70,21,1.618,464,,
2025-11-17,ZAF,1,1,0,3.4,2,,
2025-11-18,AFG,12,10,2,0.792,82,,
2025-11-18,ARE,8,8,0,2.625,20,,
2025-11-18,AUS,2,2,0,4.0,36,,
2025-11-18,BGD,84,51,33,0.074,329,,
2025-11-18,BTN,2,2,0,2.35,8,,
2025-11-18,CAN,5,3,2,0.64,10,,
2025-11-18,CHN,30,25,5,1.64,168,,
2025-11-18,DNK,14,3,11,-3.0,87,,
2025-11-18,ESP,1,0,1,-2.0,9,,
2025-11-18,EUR,2,0,2,-2.0,3,,
2025-11-18,FRA,2,2,0,4.0,2,,
2025-11-18,GBR,20,13,7,0.025,229,,
2025-11-18,GRC,2,2,0,6.0,2,,
2025-11-18,IRL,4,4,0,3.4,17,,
2025-11-18,IRN,3,0,3,-10.0,7,,
2025-11-18,ISR,2,0,2,-10.0,6,,
2025-11-18,ITA,2,1,1,0.5,40,,
2025-11-18,JPN,16,11,5,0.587,59,,
2025-11-18,KOR,3,1,2,-7.333,8,,
2025-11-18,KWT,5,2,3,-2.0,23,,
2025-11-18,LKA,15,14,1,2.56,63,,
2025-11-18,MDV,3,3,0,-0.2,8,,
2025-11-18,MEA,2,2,0,2.35,2,,
2025-11-18,MYS,1,1,0,5.0,3,,
2025-11-18,NOR,4,4,0,1.0,6,,
2025-11-18,NPL,3,2,1,2.5,11,,
2025-11-18,OMN,2,2,0,2.35,8,,
2025-11-18,PAK,26,6,20,-2.435,64,,
2025-11-18,PSE,2,0,2,-7.0,5,,
2025-11-18,QAT,2,0,2,-2.0,12,,
2025-11-18,RUS,79,77,2,2.003,375,,
2025-11-18,SAS,1,1,0,0.0,10,,
2025-11-18,SAU,11,9,2,0.064,53,,
2025-11-18,SEA,1,0,1,-5.0,6,,
2025-11-18,SGP,1,0,1,-2.0,1,,
2025-11-18,SVK,3,3,0,5.467,18,,
2025-11-18,SWE,2,0,2,-2.0,4,,
2025-11-18,THA,7,2,5,-6.643,11,,
2025-11-18,USA,62,46,16,0.737,386,,
2025-11-18,VNM,2,2,0,1.0,4,,
2025-11-18,ZAF,2,2,0,1.0,4,,
2025-11-19,AFG,49,47,2,2.237,310,,
2025-11-19,AFR,11,11,0,2.609,66,,
2025-11-19,ARE,8,8,0,2.35,18,,
2025-11-19,AUS,23,22,1,1.835,84,,
2025-11-19,AZE,1,1,0,3.0,6,,
2025-11-19,BGD,107,92,15,2.147,315,,
2025-11-19,BTN,2,2,0,0.0,6,,
2025-11-19,CHN,13,5,8,-2.323,131,,
2025-11-19,DEU,7,7,0,4.143,54,,
2025-11-19,DNK,5,0,5,-5.0,13,,
2025-11-19,FJI,3,3,0,2.267,14,,
2025-11-19,FRA,4,3,1,1.5,15,,
2025-11-19,GBR,7,5,2,-1.329,31,,
2025-11-19,GRC,1,1,0,3.4,8,,
2025-11-19,IDN,6,6,0,1.0,14,,
2025-11-19,ISR,1,1,0,4.0,6,,
2025-11-19,ITA,2,0,2,-10.0,5,,
2025-11-19,JPN,7,7,0,3.243,76,,
2025-11-19,KOR,8,8,0,3.588,40,,
2025-11-19,LKA,22,21,1,2.795,405,,
2025-11-19,MEA,1,1,0,4.0,6,,
2025-11-19,MMR,8,6,2,-0.488,190,,
2025-11-19,MRT,2,2,0,3.5,66,,
2025-11-19,MYS,1,1,0,5.0,3,,
2025-11-19,NGA,2,1,1,-0.8,4,,
2025-11-19,PAK,28,7,21,-3.246,60,,
2025-11-19,PER,5,5,0,2.8,70,,
2025-11-19,RUS,31,31,0,2.619,137,,
2025-11-19,SAU,14,13,1,2.379,51,,
2025-11-19,SEA,4,2,2,-2.4,15,,
2025-11-19,SGP,1,1,0,6.0,6,,
2025-11-19,THA,6,5,1,3.083,18,,
2025-11-19,UKR,2,2,0,7.65,36,,
2025-11-19,USA,79,65,14,1.595,455,,
2025-11-19,ZAF,6,6,0,3.5,99,,
2025-11-20,AFG,39,38,1,1.874,584,,
2025-11-20,AFR,7,7,0,4.0,22,,
2025-11-20,ARE,8,8,0,3.925,10,,
2025-11-20,ARG,1,0,1,-2.0,4,,
2025-11-20,AUS,26,26,0,3.169,678,,
2025-11-20,BEL,4,0,4,-5.0,20,,
2025-11-20,BGD,94,75,19,1.666,422,,
2025-11-20,BRA,9,9,0,4.556,16,,
2025-11-20,BTN,21,21,0,4.714,188,,
2025-11-20,BWA,5,5,0,1.8,14,,
2025-11-20,CAN,3,3,0,4.5,18,,
2025-11-20,CHE,3,3,0,3.4,4,,
2025-11-20,CHN,6,4,2,0.117,17,,
2025-11-20,DEU,13,12,1,1.077,29,,
2025-11-20,EUR,1,1,0,4.0,2,,
2025-11-20,FRA,2,2,0,3.7,16,,
2025-11-20,GBR,44,34,10,0.527,246,,
2025-11-20,GRC,2,2,0,3.4,10,,
2025-11-20,IDN,6,6,0,2.9,18,,
2025-11-20,IRN,2,0,2,-2.0,32,,
2025-11-20,ISR,3,3,0,1.567,9,,
2025-11-20,ITA,2,2,0,2.35,6,,
2025-11-20,JPN,9,6,3,1.411,66,,
2025-11-20,KOR,6,4,2,2.0,26,,
2025-11-20,KWT,3,3,0,1.0,6,,
2025-11-20,LKA,11,11,0,3.318,44,,
2025-11-20,MDV,1,0,1,-2.0,10,,
2025-11-20,MMR,6,4,2,-1.117,55,,
2025-11-20,NGA,2,0,2,-5.0,4,,
2025-11-20,NPL,15,5,10,-5.807,142,,
2025-11-20,PAK,32,13,19,-3.444,179,,
2025-11-20,RUS,18,18,0,2.906,44,,
2025-11-20,SAS,2,2,0,8.0,20,,
2025-11-20,SAU,8,8,0,5.175,42,,
2025-11-20,SGP,1,1,0,6.0,6,,
2025-11-20,SYC,4,4,0,1.0,194,,
2025-11-20,SYR,4,3,1,4.75,13,,
2025-11-20,USA,70,64,6,2.104,587,,
2025-11-20,YEM,1,0,1,-10.0,12,,
2025-11-20,ZAF,3,3,0,4.0,11,,
2025-11-21,AFG,60,59,1,2.515,379,,
2025-11-21,AFR,51,49,2,1.392,864,,
2025-11-21,ARE,19,15,4,0.589,56,,
2025-11-21,AUS,14,14,0,2.707,145,,
2025-11-21,BGD,8,7,1,2.462,26,,
2025-11-21,BRA,7,6,1,2.029,16,,
2025-11-21,BTN,2,2,0,0.0,6,,
2025-11-21,CAN,2,2,0,7.0,4,,
2025-11-21,CHL,7,7,0,2.029,137,,
2025-11-21,CHN,16,16,0,3.062,292,,
2025-11-21,DEU,2,2,0,4.0,8,,
2025-11-21,DNK,5,3,2,-2.0,22,,
2025-11-21,EUR,9,9,0,4.267,28,,
2025-11-21,GBR,3,2,1,1.333,6,,
2025-11-21,IRQ,1,0,1,-6.5,2,,
2025-11-21,ISR,2,2,0,3.5,20,,
2025-11-21,JPN,4,3,1,2.6,23,,
2025-11-21,KOR,6,0,6,-4.667,15,,
2025-11-21,KWT,2,2,0,2.35,20,,
2025-11-21,LKA,13,12,1,4.108,73,,
2025-11-21,MDV,5,2,3,-0.4,12,,
2025-11-21,MMR,6,6,0,4.033,31,,
2025-11-21,PAK,27,10,17,-1.974,113,,
2025-11-21,RUS,14,12,2,3.271,91,,
2025-11-21,SAS,5,3,2,-2.68,30,,
2025-11-21,SAU,6,4,2,-0.217,8,,
2025-11-21,SEA,1,1,0,3.0,4,,
2025-11-21,SGP,1,1,0,7.4,2,,
2025-11-21,SYR,1,0,1,-5.0,2,,
2025-11-21,THA,3,3,0,3.8,38,,
2025-11-21,USA,40,37,3,1.1,202,,
2025-11-21,ZAF,9,9,0,2.0,132,,
2025-11-22,AFG,19,18,1,2.337,50,,
2025-11-22,AFR,20,20,0,1.88,179,,
2025-11-22,AGO,1,1,0,3.4,2,,
2025-11-22,ARE,13,10,3,0.277,74,,
2025-11-22,BGD,24,16,8,1.329,137,,
2025-11-22,CAN,3,2,1,4.0,8,,
2025-11-22,CHN,19,17,2,3.537,72,,
2025-11-22,DEU,12,12,0,4.833,20,,
2025-11-22,DNK,1,0,1,-5.0,16,,
2025-11-22,EGY,2,0,2,-4.0,3,,
2025-11-22,FRA,2,2,0,1.0,48,,
2025-11-22,GBR,18,17,1,3.156,42,,
2025-11-22,GRC,4,2,2,-1.0,12,,
2025-11-22,IRN,2,2,0,0.4,10,,
2025-11-22,ISR,1,1,0,0.4,10,,
2025-11-22,ITA,2,0,2,-4.0,3,,
2025-11-22,JOR,1,1,0,7.4,90,,
2025-11-22,JPN,5,4,1,1.2,36,,
2025-11-22,KHM,2,1,1,1.2,7,,
2025-11-22,KOR,8,8,0,1.675,22,,
2025-11-22,LKA,11,11,0,5.7,32,,
2025-11-22,MDV,3,0,3,-9.167,21,,
2025-11-22,MMR,4,1,3,-1.9,23,,
2025-11-22,PAK,21,12,9,-1.329,114,,
2025-11-22,RUS,6,6,0,2.133,8,,
2025-11-22,SAS,3,1,2,-5.667,34,,
2025-11-22,SAU,4,3,1,2.125,9,,
2025-11-22,THA,1,0,1,-9.0,3,,
2025-11-22,TKM,2,2,0,7.4,3,,
2025-11-22,TUR,4,0,4,-4.25,25,,
2025-11-22,USA,41,34,7,1.28,87,,
2025-11-22,ZAF,5,5,0,2.98,24,,
2025-11-23,AFG,34,32,2,1.865,768,,
2025-11-23,AFR,4,4,0,2.55,60,,
2025-11-23,AGO,1,1,0,3.4,6,,
2025-11-23,ARE,9,7,2,-0.211,19,,
2025-11-23,AUS,3,3,0,4.667,5,,
2025-11-23,BGD,65,50,15,0.48,199,,
2025-11-23,BHR,10,6,4,-0.99,77,,
2025-11-23,BRA,4,4,0,2.875,246,,
2025-11-23,CAN,25,25,0,5.296,102,,
2025-11-23,CHN,6,4,2,-0.6,11,,
2025-11-23,DEU,4,4,0,1.5,4,,
2025-11-23,DNK,5,3,2,1.12,8,,
2025-11-23,FRA,2,2,0,3.4,6,,
2025-11-23,GBR,11,11,0,3.073,39,,
2025-11-23,GRC,7,7,0,1.243,26,,
2025-11-23,ISR,10,10,0,2.22,78,,
2025-11-23,ITA,14,9,5,1.471,55,,
2025-11-23,JPN,4,4,0,4.0,40,,
2025-11-23,LBN,1,1,0,6.0,3,,
2025-11-23,LKA,3,0,3,-4.4,15,,
2025-11-23,MMR,7,5,2,2.571,28,,
2025-11-23,NPL,3,2,1,2.0,16,,
2025-11-23,PAK,37,27,10,0.395,118,,
2025-11-23,QAT,1,0,1,-5.0,1,,
2025-11-23,RUS,2,1,1,-1.3,13,,
2025-11-23,SAS,3,3,0,2.2,6,,
2025-11-23,SAU,4,4,0,2.35,4,,
2025-11-23,SEA,1,0,1,-5.0,20,,
2025-11-23,THA,3,3,0,2.5,6,,
2025-11-23,TUR,2,2,0,5.2,4,,
2025-11-23,UKR,4,4,0,1.0,40,,
2025-11-23,USA,18,13,5,0.017,116,,
2025-11-23,ZAF,2,0,2,-5.0,12,,
2025-11-24,AFG,13,13,0,1.431,38,,
2025-11-24,AFR,35,35,0,2.349,318,,
2025-11-24,ARE,31,22,9,1.387,141,,
2025-11-24,AUS,1,1,0,3.4,4,,
2025-11-24,BGD,56,40,16,-0.3,391,,
2025-11-24,BTN,7,7,0,2.286,120,,
2025-11-24,CAN,16,13,3,1.1,37,,
2025-11-24,CHN,18,11,7,-0.339,49,,
2025-11-24,CMR,1,0,1,-4.0,5,,
2025-11-24,ESP,3,3,0,0.0,6,,
2025-11-24,GBR,16,7,9,-2.294,121,,
2025-11-24,GRC,2,2,0,1.7,7,,
2025-11-24,IRL,1,1,0,3.0,1,,
2025-11-24,IRQ,1,0,1,-7.0,6,,
2025-11-24,ISR,4,4,0,4.675,13,,
2025-11-24,JPN,1,1,0,7.4,2,,
2025-11-24,KOR,1,1,0,3.0,2,,
2025-11-24,LKA,13,6,7,-2.692,61,,
2025-11-24,MDV,1,1,0,3.4,2,,
2025-11-24,MEA,2,2,0,2.35,8,,
2025-11-24,MMR,3,0,3,-4.0,24,,
2025-11-24,NGA,2,0,2,-4.0,3,,
2025-11-24,OMN,4,2,2,-1.325,36,,
2025-11-24,PAK,37,28,9,-0.416,115,,
2025-11-24,POL,4,3,1,-1.25,28,,
2025-11-24,RUS,15,15,0,2.68,52,,
2025-11-24,SAU,4,4,0,2.35,16,,
2025-11-24,SEA,2,0,2,-4.4,3,,
2025-11-24,SGP,10,10,0,1.88,22,,
2025-11-24,THA,3,1,2,-2.0,7,,
2025-11-24,USA,31,23,8,1.532,169,,
2025-11-24,ZAF,5,4,1,-1.2,15,,
2025-11-25,AFG,68,63,5,2.315,324,,
2025-11-25,ARE,18,12,6,0.911,50,,
2025-11-25,AUS,2,2,0,3.2,20,,
2025-11-25,AUT,9,0,9,-4.222,15,,
2025-11-25,BEL,1,1,0,3.4,2,,
2025-11-25,BGD,5,4,1,-0.66,28,,
2025-11-25,BTN,1,1,0,3.4,6,,
2025-11-25,CAN,29,20,9,1.703,130,,
2025-11-25,CHL,10,10,0,2.81,20,,
2025-11-25,CHN,54,25,29,-1.887,160,,
2025-11-25,CYP,17,17,0,3.029,288,,
2025-11-25,DEU,4,4,0,5.6,6,,
2025-11-25,DJI,3,0,3,-9.5,120,,
2025-11-25,ESP,1,0,1,-2.0,2,,
2025-11-25,ETH,32,24,8,-0.663,148,,
2025-11-25,EUR,4,4,0,4.7,52,,
2025-11-25,FIN,1,1,0,7.4,1,,
2025-11-25,FRA,10,10,0,7.32,51,,
2025-11-25,GBR,18,18,0,2.467,61,,
2025-11-25,GIN,2,2,0,6.0,5,,
2025-11-25,HKG,2,0,2,-4.0,4,,
2025-11-25,ISR,49,34,15,0.986,125,,
2025-11-25,JPN,3,3,0,2.267,28,,
2025-11-25,KAZ,3,3,0,4.0,4,,
2025-11-25,KOR,7,6,1,0.586,18,,
2025-11-25,LKA,8,8,0,1.875,76,,
2025-11-25,MDV,2,2,0,-0.4,40,,
2025-11-25,MMR,3,2,1,-0.1,15,,
2025-11-25,NLD,1,0,1,-4.0,4,,
2025-11-25,NPL,8,6,2,0.063,52,,
2025-11-25,OMN,6,5,1,1.25,78,,
2025-11-25,PAK,25,10,15,-3.868,77,,
2025-11-25,PRT,1,1,0,3.4,4,,
2025-11-25,RUS,5,2,3,-0.96,18,,
2025-11-25,SAS,1,0,1,-2.0,6,,
2025-11-25,SAU,3,2,1,3.267,27,,
2025-11-25,SGP,8,5,3,1.3,23,,
2025-11-25,THA,2,2,0,1.0,2,,
2025-11-25,USA,38,37,1,1.792,178,,
2025-11-25,VNM,4,4,0,0.0,18,,
2025-11-25,YEM,1,0,1,-9.5,30,,
2025-11-25,ZAF,1,0,1,-9.5,1,,
2025-11-26,AFG,10,9,1,1.79,21,,
2025-11-26,ARE,6,4,2,1.667,60,,
2025-11-26,ARM,1,1,0,1.0,6,,
2025-11-26,ASA,3,3,0,4.6,20,,
2025-11-26,AUS,2,2,0,1.0,3,,
2025-11-26,AUT,4,4,0,2.675,4,,
2025-11-26,BGD,61,50,11,0.343,460,,
2025-11-26,BRA,2,2,0,2.35,10,,
2025-11-26,CAN,13,7,6,-1.246,31,,
2025-11-26,CHN,62,29,33,-1.897,214,,
2025-11-26,CYP,13,13,0,1.0,96,,
2025-11-26,ETH,3,3,0,-0.933,13,,
2025-11-26,EUR,5,5,0,2.68,10,,
2025-11-26,FRA,17,16,1,0.482,154,,
2025-11-26,GBR,20,9,11,-1.23,78,,
2025-11-26,IDN,2,2,0,1.0,6,,
2025-11-26,IRL,1,1,0,3.4,3,,
2025-11-26,ISR,24,20,4,-0.083,212,,
2025-11-26,ITA,2,2,0,2.35,12,,
2025-11-26,JPN,8,8,0,2.425,18,,
2025-11-26,KNA,1,0,1,-10.0,8,,
2025-11-26,KOR,4,4,0,4.0,12,,
2025-11-26,LKA,10,7,3,-0.62,52,,
2025-11-26,MAR,7,7,0,1.0,12,,
2025-11-26,MDV,1,0,1,-2.0,3,,
2025-11-26,MMR,3,2,1,1.6,304,,
2025-11-26,MYS,2,2,0,1.0,2,,
2025-11-26,NPL,7,5,2,0.071,30,,
2025-11-26,OMN,6,6,0,3.0,48,,
2025-11-26,PAK,54,21,33,-3.033,175,,
2025-11-26,QAT,2,2,0,0.4,4,,
2025-11-26,RUS,15,15,0,2.16,254,,
2025-11-26,SAS,6,1,5,-3.083,32,,
2025-11-26,SAU,3,3,0,2.2,25,,
2025-11-26,SEA,2,0,2,-5.0,3,,
2025-11-26,SGP,4,2,2,-4.25,22,,
2025-11-26,SWE,4,4,0,2.35,14,,
2025-11-26,UKR,2,0,2,-3.5,10,,
2025-11-26,USA,53,32,21,-0.847,417,,
2025-11-26,VEN,4,4,0,2.675,25,,
2025-11-26,YEM,2,2,0,0.0,40,,
2025-11-27,AFG,8,8,0,2.35,16,,
2025-11-27,ARE,13,11,2,1.892,84,,
2025-11-27,AUS,1,1,0,4.0,6,,
2025-11-27,BGD,25,21,4,0.428,92,,
2025-11-27,CAN,7,5,2,-1.014,18,,
2025-11-27,CHE,3,3,0,0.0,17,,
2025-11-27,CHN,9,4,5,-2.667,17,,
2025-11-27,CYP,2,2,0,3.4,12,,
2025-11-27,DEU,1,0,1,-6.5,4,,
2025-11-27,DNK,3,2,1,-0.667,20,,
2025-11-27,ESP,2,2,0,1.0,4,,
2025-11-27,ETH,7,0,7,-2.0,25,,
2025-11-27,EUR,8,8,0,6.588,228,,
2025-11-27,FRA,2,2,0,1.0,12,,
2025-11-27,GBR,3,3,0,1.567,3,,
2025-11-27,IDN,11,11,0,2.364,42,,
2025-11-27,JOR,2,2,0,3.5,4,,
2025-11-27,JPN,4,4,0,0.0,12,,
2025-11-27,KOR,4,2,2,0.7,12,,
2025-11-27,LBY,1,1,0,3.5,60,,
2025-11-27,LKA,1,0,1,-5.0,4,,
2025-11-27,MAR,2,2,0,1.0,4,,
2025-11-27,MMR,17,17,0,0.235,123,,
2025-11-27,MYS,8,6,2,-1.2,15,,
2025-11-27,NGA,4,0,4,-7.5,13,,
2025-11-27,NPL,2,2,0,5.0,6,,
2025-11-27,PAK,43,27,16,0.23,337,,
2025-11-27,RUS,13,13,0,2.477,179,,
2025-11-27,SAU,3,3,0,0.0,14,,
2025-11-27,SEA,13,4,9,-5.338,141,,
2025-11-27,THA,4,4,0,2.35,14,,
2025-11-27,TUR,3,1,2,-2.0,74,,
2025-11-27,USA,54,40,14,0.806,225,,
2025-11-28,AFG,5,5,0,1.28,38,,
2025-11-28,AFR,2,0,2,-5.0,4,,
2025-11-28,ARE,1,1,0,3.0,3,,
2025-11-28,BGD,8,8,0,4.1,12,,
2025-11-28,BTN,1,1,0,4.0,5,,
2025-11-28,CAN,39,2,37,-7.103,162,,
2025-11-28,CHE,1,1,0,3.0,4,,
2025-11-28,CHN,20,9,11,-2.34,45,,
2025-11-28,DEU,10,10,0,3.4,192,,
2025-11-28,EUR,4,4,0,1.525,17,,
2025-11-28,FRA,3,3,0,2.7,9,,
2025-11-28,GBR,10,9,1,2.0,64,,
2025-11-28,IDN,4,4,0,1.675,6,,
2025-11-28,IRL,1,0,1,-5.0,2,,
2025-11-28,ISR,6,6,0,1.567,9,,
2025-11-28,JOR,2,2,0,4.0,12,,
2025-11-28,KOR,1,0,1,-10.0,6,,
2025-11-28,LKA,18,17,1,2.328,113,,
2025-11-28,LUX,7,7,0,3.457,36,,
2025-11-28,MDV,1,1,0,-0.4,4,,
2025-11-28,MMR,18,11,7,-2.772,249,,
2025-11-28,NGA,12,4,8,-1.25,21,,
2025-11-28,NLD,1,1,0,6.0,10,,
2025-11-28,NPL,11,8,3,2.073,139,,
2025-11-28,NZL,2,2,0,4.0,8,,
2025-11-28,OMN,9,9,0,2.767,24,,
2025-11-28,PAK,18,13,5,-0.617,85,,
2025-11-28,PHL,2,2,0,2.35,4,,
2025-11-28,POL,2,2,0,2.35,12,,
2025-11-28,QAT,3,0,3,-10.0,5,,
2025-11-28,RUS,77,74,3,3.064,460,,
2025-11-28,SAU,1,1,0,-2.0,5,,
2025-11-28,SEA,2,0,2,-10.0,10,,
2025-11-28,SGP,3,0,3,-2.0,10,,
2025-11-28,THA,10,10,0,2.35,206,,
2025-11-28,USA,62,51,11,1.515,265,,
2025-11-28,VAT,2,2,0,4.0,6,,
2025-11-28,YEM,2,2,0,3.0,4,,
2025-11-29,AFG,11,6,5,-1.018,30,,
2025-11-29,AFR,1,0,1,-9.5,16,,
2025-11-29,ASA,4,4,0,8.0,60,,
2025-11-29,AUT,5,5,0,2.44,6,,
2025-11-29,BGD,18,15,3,2.544,57,,
2025-11-29,CAN,15,6,9,-2.873,30,,
2025-11-29,CHE,1,0,1,-10.0,6,,
2025-11-29,CHN,3,2,1,-0.8,12,,
2025-11-29,DEU,4,4,0,4.0,36,,
2025-11-29,DNK,2,0,2,-2.0,2,,
2025-11-29,ETH,1,1,0,0.0,5,,
2025-11-29,EUR,1,1,0,5.0,1,,
2025-11-29,FRA,2,2,0,3.4,4,,
2025-11-29,GBR,16,13,3,0.294,88,,
2025-11-29,IRL,2,2,0,2.35,24,,
2025-11-29,IRN,4,4,0,1.0,6,,
2025-11-29,JPN,4,4,0,2.025,34,,
2025-11-29,KOR,4,0,4,-9.75,40,,
2025-11-29,LKA,24,20,4,1.092,232,,
2025-11-29,MAR,12,12,0,4.0,12,,
2025-11-29,MDV,3,3,0,-2.0,12,,
2025-11-29,MMR,4,3,1,-2.8,34,,
2025-11-29,NGA,7,7,0,2.286,20,,
2025-11-29,PAK,10,4,6,-3.5,79,,
2025-11-29,PSE,4,4,0,8.65,12,,
2025-11-29,RUS,47,42,5,4.143,407,,
2025-11-29,SEA,2,0,2,-9.0,3,,
2025-11-29,THA,14,8,6,0.707,213,,
2025-11-29,USA,38,36,2,2.232,117,,
2025-11-29,YEM,2,0,2,-5.0,14,,
2025-11-30,AFG,3,0,3,-2.0,6,,
2025-11-30,AFR,2,1,1,-0.3,13,,
2025-11-30,ARE,4,2,2,-0.575,16,,
2025-11-30,AUS,1,1,0,0.0,16,,
2025-11-30,BGD,20,14,6,-1.245,107,,
2025-11-30,BTN,6,6,0,2.35,48,,
2025-11-30,CAN,2,2,0,1.7,3,,
2025-11-30,CHN,6,4,2,-1.0,16,,
2025-11-30,CUB,1,1,0,3.0,6,,
2025-11-30,DEU,2,0,2,-4.0,5,,
2025-11-30,DNK,1,0,1,-5.0,2,,
2025-11-30,EUR,1,1,0,0.0,72,,
2025-11-30,FRA,2,2,0,3.4,4,,
2025-11-30,GBR,32,14,18,-3.456,145,,
2025-11-30,GHA,1,0,1,-4.0,5,,
2025-11-30,ISR,2,2,0,0.0,3,,
2025-11-30,KOR,4,0,4,-9.75,40,,
2025-11-30,KWT,3,3,0,4.933,20,,
2025-11-30,LKA,22,20,2,3.236,134,,
2025-11-30,MMR,2,1,1,2.5,12,,
2025-11-30,OMN,2,2,0,7.4,4,,
2025-11-30,PAK,13,0,13,-5.492,35,,
2025-11-30,RUS,7,5,2,2.286,12,,
2025-11-30,SAS,4,4,0,2.125,12,,
2025-11-30,SAU,2,1,1,0.7,7,,
2025-11-30,SEA,3,0,3,-9.0,3,,
2025-11-30,SGP,6,6,0,2.55,21,,
2025-11-30,THA,5,5,0,3.9,24,,
2025-11-30,USA,11,8,3,1.627,22,,
2025-11-30,YEM,2,0,2,-5.0,5,,
2025-11-30,ZAF,2,0,2,-9.75,8,,
2025-12-01,AFG,3,2,1,0.533,9,,
2025-12-01,AFR,4,1,3,-2.15,14,,
2025-12-01,ARE,5,2,3,-3.26,8,,
2025-12-01,AUS,2,2,0,1.7,44,,
2025-12-01,BGD,22,20,2,0.286,118,,
2025-12-01,CAN,2,2,0,1.7,3,,
2025-12-01,CHE,2,2,0,3.0,3,,
2025-12-01,CHN,11,9,2,1.436,48,,
2025-12-01,CUB,1,1,0,3.0,5,,
2025-12-01,DEU,23,19,4,2.409,118,,
2025-12-01,ECU,1,1,0,7.0,3,,
2025-12-01,EUR,2,2,0,2.35,6,,
2025-12-01,FRA,10,6,4,-4.2,24,,
2025-12-01,GBR,31,16,15,-3.126,145,,
2025-12-01,IRL,6,6,0,2.35,12,,
2025-12-01,ISR,7,7,0,3.357,27,,
2025-12-01,JPN,12,12,0,3.783,54,,
2025-12-01,KOR,6,6,0,4.0,22,,
