date,chokepoint,n_total,n_tanker,n_cargo,capacity
2025-06-11,hormuz,98,52,46,4258999
2025-06-11,malacca,212,86,126,8415709
2025-06-11,suez,47,17,30,1324555
2025-06-12,bab_el_mandeb,44,11,33,1506644
2025-06-12,hormuz,94,60,34,3765497
2025-06-12,malacca,218,77,141,8622869
2025-06-12,suez,38,15,23,1392466
2025-06-13,bab_el_mandeb,24,7,17,801432
2025-06-13,hormuz,76,45,31,2895893
2025-06-13,malacca,232,86,146,8709233
2025-06-13,suez,42,20,22,1675581
2025-06-14,bab_el_mandeb,36,14,22,1207890
2025-06-14,hormuz,104,56,48,4022753
2025-06-14,malacca,245,86,159,9526573
2025-06-14,suez,34,16,18,958274
2025-06-15,bab_el_mandeb,35,12,23,1047179
2025-06-15,hormuz,124,74,50,5507640
2025-06-15,malacca,239,84,155,8639811
2025-06-15,suez,42,16,26,1127559
2025-06-16,bab_el_mandeb,35,14,21,1099248
2025-06-16,hormuz,52,29,23,1766413
2025-06-16,malacca,228,89,139,9856412
2025-06-16,suez,30,12,18,829120
2025-06-17,bab_el_mandeb,23,8,15,1248009
2025-06-17,hormuz,87,49,38,3617350
2025-06-17,malacca,242,88,154,8686654
2025-06-17,suez,45,15,30,1739795
2025-06-18,bab_el_mandeb,26,9,17,689421
2025-06-18,hormuz,118,63,55,3289758
2025-06-18,malacca,242,87,155,9414752
2025-06-18,suez,44,16,28,1531757
2025-06-19,bab_el_mandeb,22,12,10,1067497
2025-06-19,hormuz,108,60,48,4897719
2025-06-19,malacca,244,86,158,11094114
2025-06-19,suez,34,8,26,863143
2025-06-20,bab_el_mandeb,27,13,14,1074890
2025-06-20,hormuz,105,54,51,3805114
2025-06-20,malacca,218,76,142,8062730
2025-06-20,suez,35,11,24,1183979
2025-06-21,bab_el_mandeb,24,11,13,912892
2025-06-21,hormuz,88,49,39,2577920
2025-06-21,malacca,229,83,146,7765698
2025-06-21,suez,36,18,18,1274793
2025-06-22,bab_el_mandeb,25,15,10,1297560
2025-06-22,hormuz,89,51,38,3918455
2025-06-22,malacca,230,79,151,8749164
2025-06-22,suez,34,16,18,1054980
2025-06-23,bab_el_mandeb,29,9,20,925121
2025-06-23,hormuz,92,44,48,3247450
2025-06-23,malacca,204,84,120,9442564
2025-06-23,suez,27,9,18,809606
2025-06-24,bab_el_mandeb,32,15,17,1048189
2025-06-24,hormuz,75,42,33,1968126
2025-06-24,malacca,249,83,166,10691931
2025-06-24,suez,35,15,20,1324102
2025-06-25,bab_el_mandeb,27,10,17,946634
2025-06-25,hormuz,63,42,21,1989179
2025-06-25,malacca,223,82,141,8940408
2025-06-25,suez,28,16,12,699864
2025-06-26,bab_el_mandeb,29,9,20,1297775
2025-06-26,hormuz,81,44,37,3326895
2025-06-26,malacca,241,81,160,7735354
2025-06-26,suez,38,19,19,1446983
2025-06-27,bab_el_mandeb,33,14,19,745146
2025-06-27,hormuz,95,51,44,2799882
2025-06-27,malacca,240,99,141,8570445
2025-06-27,suez,47,20,27,1849435
2025-06-28,bab_el_mandeb,31,9,22,1335583
2025-06-28,hormuz,89,44,45,2722736
2025-06-28,malacca,235,85,150,9156622
2025-06-28,suez,35,13,22,1140207
2025-06-29,bab_el_mandeb,19,6,13,744139
2025-06-29,hormuz,130,72,58,4805039
2025-06-29,malacca,223,74,149,8666065
2025-06-29,suez,37,10,27,1255313
2025-06-30,bab_el_mandeb,32,15,17,1340243
2025-06-30,hormuz,113,60,53,3629253
2025-06-30,malacca,233,80,153,9333794
2025-06-30,suez,37,14,23,1011144
2025-07-01,bab_el_mandeb,43,15,28,1212983
2025-07-01,hormuz,100,48,52,3029354
2025-07-01,malacca,232,69,163,8352611
2025-07-01,suez,36,16,20,1460612
2025-07-02,bab_el_mandeb,34,15,19,1781727
2025-07-02,hormuz,86,48,38,3045668
2025-07-02,malacca,237,79,158,9044833
2025-07-02,suez,38,15,23,1582774
2025-07-03,bab_el_mandeb,29,10,19,1568056
2025-07-03,hormuz,76,41,35,3002532
2025-07-03,malacca,249,95,154,9866545
2025-07-03,suez,39,16,23,1362647
2025-07-04,bab_el_mandeb,30,14,16,897084
2025-07-04,hormuz,108,66,42,4560561
2025-07-04,malacca,228,69,159,8751325
2025-07-04,suez,29,11,18,1280708
2025-07-05,bab_el_mandeb,25,7,18,777759
2025-07-05,hormuz,79,51,28,2428508
2025-07-05,malacca,260,84,176,11165064
2025-07-05,suez,35,14,21,1287555
2025-07-06,bab_el_mandeb,30,7,23,1039033
2025-07-06,hormuz,87,47,40,2512215
2025-07-06,malacca,247,88,159,9182980
2025-07-06,suez,46,21,25,1513379
2025-07-07,bab_el_mandeb,36,10,26,1519560
2025-07-07,hormuz,71,37,34,2966161
2025-07-07,malacca,242,96,146,8622530
2025-07-07,suez,44,18,26,1637375
2025-07-08,bab_el_mandeb,35,13,22,1177019
2025-07-08,hormuz,94,47,47,2819354
2025-07-08,malacca,232,84,148,8560519
2025-07-08,suez,37,11,26,1636396
2025-07-09,bab_el_mandeb,27,13,14,1596208
2025-07-09,hormuz,115,71,44,4874821
2025-07-09,malacca,224,79,145,9890870
2025-07-09,suez,45,19,26,1563733
2025-07-10,bab_el_mandeb,36,16,20,1182894
2025-07-10,hormuz,99,58,41,4105503
2025-07-10,malacca,219,81,138,9130573
2025-07-10,suez,38,16,22,1620695
2025-07-11,bab_el_mandeb,37,14,23,1575471
2025-07-11,hormuz,75,50,25,4365488
2025-07-11,malacca,240,74,166,9476077
2025-07-11,suez,37,20,17,1120862
2025-07-12,bab_el_mandeb,39,8,31,1329058
2025-07-12,hormuz,119,67,52,5140961
2025-07-12,malacca,230,81,149,8299919
2025-07-12,suez,32,12,20,1078153
2025-07-13,bab_el_mandeb,34,15,19,1427011
2025-07-13,hormuz,95,54,41,2725946
2025-07-13,malacca,214,80,134,8803238
2025-07-13,suez,32,11,21,1300963
2025-07-14,bab_el_mandeb,26,8,18,941477
2025-07-14,hormuz,115,63,52,3938474
2025-07-14,malacca,256,98,158,8736808
2025-07-14,suez,38,20,18,1717031
2025-07-15,bab_el_mandeb,33,10,23,1308220
2025-07-15,hormuz,131,68,63,5430355
2025-07-15,malacca,236,95,141,9997732
2025-07-15,suez,38,14,24,1293665
2025-07-16,bab_el_mandeb,26,11,15,989869
2025-07-16,hormuz,132,74,58,5130083
2025-07-16,malacca,237,90,147,8298691
2025-07-16,suez,38,17,21,1212062
2025-07-17,bab_el_mandeb,35,13,22,1447849
2025-07-17,hormuz,108,58,50,3782124
2025-07-17,malacca,245,101,144,9267410
2025-07-17,suez,33,10,23,1014676
2025-07-18,bab_el_mandeb,25,10,15,934564
2025-07-18,hormuz,105,57,48,3820768
2025-07-18,malacca,253,78,175,8994698
2025-07-18,suez,33,10,23,1078673
2025-07-19,bab_el_mandeb,24,7,17,661241
2025-07-19,hormuz,106,64,42,4136891
2025-07-19,malacca,242,84,158,7670809
2025-07-19,suez,39,16,23,1297146
2025-07-20,bab_el_mandeb,23,9,14,885800
2025-07-20,hormuz,136,80,56,5519742
2025-07-20,malacca,229,77,152,8867812
2025-07-20,suez,38,18,20,1271772
2025-07-21,bab_el_mandeb,36,7,29,869171
2025-07-21,hormuz,97,53,44,4510276
2025-07-21,malacca,230,73,157,8656523
2025-07-21,suez,40,17,23,1300299
2025-07-22,bab_el_mandeb,45,20,25,1448948
2025-07-22,hormuz,91,38,53,2914356
2025-07-22,malacca,248,93,155,9027684
2025-07-22,suez,50,18,32,2452112
2025-07-23,bab_el_mandeb,18,5,13,366240
2025-07-23,hormuz,125,68,57,3883286
2025-07-23,malacca,229,84,145,9449912
2025-07-23,suez,36,13,23,1639471
2025-07-24,bab_el_mandeb,34,12,22,1252731
2025-07-24,hormuz,107,58,49,4249129
2025-07-24,malacca,230,78,152,8575349
2025-07-24,suez,44,18,26,1446278
2025-07-25,bab_el_mandeb,30,13,17,1314434
2025-07-25,hormuz,93,57,36,3915713
2025-07-25,malacca,220,78,142,8221732
2025-07-25,suez,37,17,20,1107489
2025-07-26,bab_el_mandeb,31,7,24,870263
2025-07-26,hormuz,93,59,34,3372757
2025-07-26,malacca,232,91,141,10703886
2025-07-26,suez,32,13,19,1034457
2025-07-27,bab_el_mandeb,31,10,21,1212968
2025-07-27,hormuz,117,68,49,4701823
2025-07-27,malacca,252,89,163,11128810
2025-07-27,suez,42,12,30,1615741
2025-07-28,bab_el_mandeb,25,5,20,691757
2025-07-28,hormuz,117,69,48,3562967
2025-07-28,malacca,237,75,162,9407506
2025-07-28,suez,44,16,28,1682618
2025-07-29,bab_el_mandeb,26,13,13,631388
2025-07-29,hormuz,116,66,50,3954331
2025-07-29,malacca,224,79,145,7635581
2025-07-29,suez,34,20,14,1507304
2025-07-30,bab_el_mandeb,25,7,18,896303
2025-07-30,hormuz,102,59,43,4845843
2025-07-30,malacca,236,75,161,9071375
2025-07-30,suez,39,20,19,982994
2025-07-31,bab_el_mandeb,31,9,22,1160557
2025-07-31,hormuz,125,69,56,4581810
2025-07-31,malacca,223,83,140,10643821
2025-07-31,suez,29,7,22,864915
2025-08-01,bab_el_mandeb,37,11,26,1508384
2025-08-01,hormuz,70,48,22,2803579
2025-08-01,malacca,228,71,157,8969157
2025-08-01,suez,42,12,30,1540544
2025-08-02,bab_el_mandeb,41,20,21,1251851
2025-08-02,hormuz,115,66,49,5483097
2025-08-02,malacca,224,66,158,9185541
2025-08-02,suez,44,16,28,1250886
2025-08-03,bab_el_mandeb,30,7,23,1232057
2025-08-03,hormuz,96,53,43,4099088
2025-08-03,malacca,224,69,155,8312588
2025-08-03,suez,35,16,19,1380990
2025-08-04,bab_el_mandeb,32,11,21,987095
2025-08-04,hormuz,52,29,23,2114696
2025-08-04,malacca,222,84,138,6974256
2025-08-04,suez,32,13,19,1400891
2025-08-05,bab_el_mandeb,29,12,17,1054058
2025-08-05,hormuz,88,45,43,3480071
2025-08-05,malacca,243,81,162,8961074
2025-08-05,suez,41,19,22,1717023
2025-08-06,bab_el_mandeb,38,17,21,1480056
2025-08-06,hormuz,82,37,45,3141197
2025-08-06,malacca,193,53,140,7580061
2025-08-06,suez,35,15,20,1530577
2025-08-07,bab_el_mandeb,27,16,11,519418
2025-08-07,hormuz,82,43,39,3188704
2025-08-07,malacca,239,95,144,7394858
2025-08-07,suez,33,12,21,1042078
2025-08-08,bab_el_mandeb,47,17,30,1962252
2025-08-08,hormuz,86,51,35,2993816
2025-08-08,malacca,256,97,159,11573378
2025-08-08,suez,42,13,29,1552532
2025-08-09,bab_el_mandeb,36,9,27,937558
2025-08-09,hormuz,69,44,25,2844209
2025-08-09,malacca,237,78,159,9995302
2025-08-09,suez,47,17,30,1614212
2025-08-10,bab_el_mandeb,39,17,22,1202701
2025-08-10,hormuz,60,32,28,2750016
2025-08-10,malacca,238,71,167,9882084
2025-08-10,suez,36,16,20,1410259
2025-08-11,bab_el_mandeb,36,11,25,1329384
2025-08-11,hormuz,90,51,39,3431061
2025-08-11,malacca,223,81,142,9976334
2025-08-11,suez,39,17,22,1514705
2025-08-12,bab_el_mandeb,39,8,31,963094
2025-08-12,hormuz,147,77,70,5119923
2025-08-12,malacca,253,91,162,7664068
2025-08-12,suez,37,16,21,995336
2025-08-13,bab_el_mandeb,46,15,31,1848606
2025-08-13,hormuz,90,51,39,3450635
2025-08-13,malacca,237,81,156,9647629
2025-08-13,suez,28,18,10,930130
2025-08-14,bab_el_mandeb,40,7,33,1237793
2025-08-14,hormuz,105,56,49,3924990
2025-08-14,malacca,229,71,158,8853188
2025-08-14,suez,43,18,25,1288219
2025-08-15,bab_el_mandeb,33,13,20,1394501
2025-08-15,hormuz,70,43,27,2671517
2025-08-15,malacca,249,91,158,8516414
2025-08-15,suez,41,11,30,1534423
2025-08-16,bab_el_mandeb,25,7,18,603616
2025-08-16,hormuz,73,44,29,3395873
2025-08-16,malacca,239,80,159,9260932
2025-08-16,suez,38,14,24,1302582
2025-08-17,bab_el_mandeb,23,7,16,639641
2025-08-17,hormuz,83,45,38,3801191
2025-08-17,malacca,269,83,186,10533040
2025-08-17,suez,35,13,22,1345271
2025-08-18,bab_el_mandeb,27,10,17,765373
2025-08-18,hormuz,100,52,48,3500549
2025-08-18,malacca,244,89,155,10764645
2025-08-18,suez,43,16,27,1610615
2025-08-19,bab_el_mandeb,32,7,25,858632
2025-08-19,hormuz,117,60,57,5949742
2025-08-19,malacca,259,99,160,8588456
2025-08-19,suez,43,15,28,1318083
2025-08-20,bab_el_mandeb,34,9,25,1259583
2025-08-20,hormuz,84,49,35,3268435
2025-08-20,malacca,230,93,137,8202421
2025-08-20,suez,60,20,40,2100152
2025-08-21,bab_el_mandeb,27,11,16,1128694
2025-08-21,hormuz,85,49,36,3730537
2025-08-21,malacca,221,71,150,8772498
2025-08-21,suez,24,12,12,596485
2025-08-22,bab_el_mandeb,27,6,21,602816
2025-08-22,hormuz,134,83,51,4497402
2025-08-22,malacca,239,77,162,9282996
2025-08-22,suez,36,16,20,1326343
2025-08-23,bab_el_mandeb,33,8,25,1244101
2025-08-23,hormuz,116,66,50,4168885
2025-08-23,malacca,232,101,131,9893768
2025-08-23,suez,40,16,24,1386426
2025-08-24,bab_el_mandeb,35,10,25,949519
2025-08-24,hormuz,128,72,56,4716930
2025-08-24,malacca,247,84,163,9135010
2025-08-24,suez,45,15,30,1585926
2025-08-25,bab_el_mandeb,30,8,22,1288535
2025-08-25,hormuz,88,43,45,3015210
2025-08-25,malacca,240,75,165,10675352
2025-08-25,suez,34,11,23,1342373
2025-08-26,bab_el_mandeb,33,11,22,1269228
2025-08-26,hormuz,76,40,36,2437461
2025-08-26,malacca,219,88,131,7715655
2025-08-26,suez,40,19,21,1546761
2025-08-27,bab_el_mandeb,42,17,25,1628730
2025-08-27,hormuz,93,47,46,3918477
2025-08-27,malacca,232,81,151,8139416
2025-08-27,suez,34,15,19,1345237
2025-08-28,bab_el_mandeb,34,15,19,1210860
2025-08-28,hormuz,100,60,40,3049919
2025-08-28,malacca,254,93,161,10556504
2025-08-28,suez,32,12,20,577183
2025-08-29,bab_el_mandeb,43,15,28,1979006
2025-08-29,hormuz,128,67,61,4938679
2025-08-29,malacca,240,91,149,8942818
2025-08-29,suez,41,15,26,1208831
2025-08-30,bab_el_mandeb,48,10,38,1520046
2025-08-30,hormuz,105,64,41,4890175
2025-08-30,malacca,256,76,180,8954776
2025-08-30,suez,31,8,23,1378928
2025-08-31,bab_el_mandeb,33,12,21,1067692
2025-08-31,hormuz,100,56,44,3899252
2025-08-31,malacca,217,82,135,7870576
2025-08-31,suez,43,13,30,1638165
2025-09-01,bab_el_mandeb,29,9,20,1284741
2025-09-01,hormuz,110,65,45,4572174
2025-09-01,malacca,233,81,152,8159539
2025-09-01,suez,47,16,31,1340961
2025-09-02,bab_el_mandeb,29,7,22,772756
2025-09-02,hormuz,102,54,48,3377737
2025-09-02,malacca,231,85,146,9207982
2025-09-02,suez,36,18,18,1430578
2025-09-03,bab_el_mandeb,37,10,27,1482628
2025-09-03,hormuz,100,47,53,3599985
2025-09-03,malacca,243,80,163,7400795
2025-09-03,suez,47,13,34,1472353
2025-09-04,bab_el_mandeb,30,12,18,1330302
2025-09-04,hormuz,59,32,27,1938355
2025-09-04,malacca,227,74,153,9006657
2025-09-04,suez,44,19,25,1684809
2025-09-05,bab_el_mandeb,46,10,36,1381297
2025-09-05,hormuz,138,86,52,5912743
2025-09-05,malacca,252,89,163,10948700
2025-09-05,suez,37,8,29,1369129
2025-09-06,bab_el_mandeb,34,11,23,804636
2025-09-06,hormuz,94,54,40,4068091
2025-09-06,malacca,265,92,173,12293606
2025-09-06,suez,39,14,25,1348985
2025-09-07,bab_el_mandeb,32,11,21,1028371
2025-09-07,hormuz,117,65,52,5213762
2025-09-07,malacca,241,78,163,10638774
2025-09-07,suez,46,19,27,2047555
2025-09-08,bab_el_mandeb,33,6,27,1077523
2025-09-08,hormuz,113,61,52,4445697
2025-09-08,malacca,245,72,173,9839926
2025-09-08,suez,35,14,21,1377853
2025-09-09,bab_el_mandeb,35,11,24,1739613
2025-09-09,hormuz,107,51,56,3704584
2025-09-09,malacca,255,93,162,10112736
2025-09-09,suez,43,17,26,1829844
2025-09-10,bab_el_mandeb,29,6,23,1186074
2025-09-10,hormuz,107,53,54,3665728
2025-09-10,malacca,250,84,166,9638478
2025-09-10,suez,39,16,23,1536426
2025-09-11,bab_el_mandeb,31,12,19,1087769
2025-09-11,hormuz,77,38,39,2718747
2025-09-11,malacca,233,83,150,9771394
2025-09-11,suez,49,20,29,1832005
2025-09-12,bab_el_mandeb,39,13,26,1344166
2025-09-12,hormuz,66,43,23,1933163
2025-09-12,malacca,236,75,161,8320065
2025-09-12,suez,51,18,33,1713566
2025-09-13,bab_el_mandeb,42,17,25,1524062
2025-09-13,hormuz,73,40,33,2769579
2025-09-13,malacca,228,90,138,9522611
2025-09-13,suez,50,18,32,1436704
2025-09-14,bab_el_mandeb,39,15,24,1194573
2025-09-14,hormuz,59,35,24,1792684
2025-09-14,malacca,246,83,163,8535609
2025-09-14,suez,46,13,33,1744768
2025-09-15,bab_el_mandeb,35,12,23,1056260
2025-09-15,hormuz,70,37,33,1400826
2025-09-15,malacca,251,85,166,8178312
2025-09-15,suez,37,13,24,1363137
2025-09-16,bab_el_mandeb,40,11,29,1998161
2025-09-16,hormuz,76,48,28,2402249
2025-09-16,malacca,239,86,153,8935848
2025-09-16,suez,34,14,20,1214132
2025-09-17,bab_el_mandeb,28,10,18,1316877
2025-09-17,hormuz,128,71,57,4157488
2025-09-17,malacca,262,99,163,10023750
2025-09-17,suez,44,18,26,1648715
2025-09-18,bab_el_mandeb,36,10,26,1618552
2025-09-18,hormuz,106,61,45,3840836
2025-09-18,malacca,254,85,169,9257002
2025-09-18,suez,37,15,22,1476084
2025-09-19,bab_el_mandeb,34,8,26,1310445
2025-09-19,hormuz,67,36,31,2721620
2025-09-19,malacca,282,98,184,10656580
2025-09-19,suez,51,28,23,1514668
2025-09-20,bab_el_mandeb,33,15,18,827776
2025-09-20,hormuz,77,55,22,2958780
2025-09-20,malacca,229,82,147,9123847
2025-09-20,suez,39,12,27,1370502
2025-09-21,bab_el_mandeb,30,9,21,1066739
2025-09-21,hormuz,80,54,26,2269767
2025-09-21,malacca,233,86,147,8291145
2025-09-21,suez,31,11,20,1307095
2025-09-22,bab_el_mandeb,33,12,21,1129556
2025-09-22,hormuz,54,30,24,1413021
2025-09-22,malacca,243,91,152,9042045
2025-09-22,suez,45,16,29,1528560
2025-09-23,bab_el_mandeb,28,11,17,972704
2025-09-23,hormuz,107,63,44,4075011
2025-09-23,malacca,253,91,162,10468208
2025-09-23,suez,39,11,28,1438861
2025-09-24,bab_el_mandeb,24,8,16,647727
2025-09-24,hormuz,106,60,46,3435220
2025-09-24,malacca,217,78,139,9139883
2025-09-24,suez,52,22,30,2001044
2025-09-25,bab_el_mandeb,43,13,30,1542153
2025-09-25,hormuz,75,30,45,2854431
2025-09-25,malacca,232,76,156,8329448
2025-09-25,suez,44,20,24,1471761
2025-09-26,bab_el_mandeb,26,10,16,1116783
2025-09-26,hormuz,66,30,36,1883409
2025-09-26,malacca,248,98,150,8925939
2025-09-26,suez,36,12,24,1001011
2025-09-27,bab_el_mandeb,42,15,27,1134467
2025-09-27,hormuz,85,49,36,3797822
2025-09-27,malacca,235,74,161,9082769
2025-09-27,suez,34,14,20,1196450
2025-09-28,bab_el_mandeb,34,16,18,2094638
2025-09-28,hormuz,110,69,41,4989943
2025-09-28,malacca,218,88,130,9491034
2025-09-28,suez,46,21,25,1959389
2025-09-29,bab_el_mandeb,28,10,18,1318560
2025-09-29,hormuz,97,56,41,2561127
2025-09-29,malacca,179,60,119,6174463
2025-09-29,suez,39,13,26,1494124
2025-09-30,bab_el_mandeb,26,7,19,939845
2025-09-30,hormuz,129,72,57,4563370
2025-09-30,malacca,243,91,152,8890774
2025-09-30,suez,38,13,25,1175240
2025-10-01,bab_el_mandeb,23,7,16,510389
2025-10-01,hormuz,115,69,46,4196216
2025-10-01,malacca,226,70,156,9141328
2025-10-01,suez,45,18,27,1701671
2025-10-02,bab_el_mandeb,45,17,28,2101052
2025-10-02,hormuz,122,74,48,5614588
2025-10-02,malacca,255,98,157,10031708
2025-10-02,suez,42,18,24,1470423
2025-10-03,bab_el_mandeb,33,11,22,1266312
2025-10-03,hormuz,136,76,60,5367893
2025-10-03,malacca,228,77,151,8637442
2025-10-03,suez,46,20,26,1704985
2025-10-04,bab_el_mandeb,45,17,28,1550647
2025-10-04,hormuz,149,90,59,3705158
2025-10-04,malacca,258,86,172,10347328
2025-10-04,suez,36,12,24,1014336
2025-10-05,bab_el_mandeb,31,11,20,1308395
2025-10-05,hormuz,135,77,58,5095653
2025-10-05,malacca,238,77,161,9863787
2025-10-05,suez,42,15,27,1645928
2025-10-06,bab_el_mandeb,39,18,21,1423061
2025-10-06,hormuz,75,34,41,3821591
2025-10-06,malacca,275,88,187,9829520
2025-10-06,suez,38,13,25,1116764
2025-10-07,bab_el_mandeb,31,18,13,1357406
2025-10-07,hormuz,35,19,16,1128652
2025-10-07,malacca,230,69,161,8466799
2025-10-07,suez,32,14,18,1483929
2025-10-08,bab_el_mandeb,31,12,19,991720
2025-10-08,hormuz,58,29,29,1593930
2025-10-08,malacca,244,83,161,10236338
2025-10-08,suez,42,13,29,1605154
2025-10-09,bab_el_mandeb,40,11,29,1867797
2025-10-09,hormuz,56,32,24,2381200
2025-10-09,malacca,221,75,146,8400268
2025-10-09,suez,41,15,26,1228764
2025-10-10,bab_el_mandeb,34,14,20,1092223
2025-10-10,hormuz,63,29,34,1785764
2025-10-10,malacca,229,84,145,7307161
2025-10-10,suez,36,12,24,1023355
2025-10-11,bab_el_mandeb,34,15,19,1206135
2025-10-11,hormuz,51,25,26,1633705
2025-10-11,malacca,278,95,183,10056101
2025-10-11,suez,40,15,25,1412947
2025-10-12,bab_el_mandeb,27,9,18,1189998
2025-10-12,hormuz,67,32,35,2224061
2025-10-12,malacca,232,88,144,8565563
2025-10-12,suez,43,24,19,1772188
2025-10-13,bab_el_mandeb,32,8,24,1466488
2025-10-13,hormuz,87,43,44,2903770
2025-10-13,malacca,235,76,159,10642082
2025-10-13,suez,48,15,33,1512068
2025-10-14,bab_el_mandeb,42,13,29,1094159
2025-10-14,hormuz,136,75,61,6879262
2025-10-14,malacca,253,84,169,11317280
2025-10-14,suez,43,13,30,1691943
2025-10-15,bab_el_mandeb,28,6,22,840404
2025-10-15,hormuz,61,39,22,2448716
2025-10-15,malacca,248,99,149,10589749
2025-10-15,suez,31,12,19,1441272
2025-10-16,bab_el_mandeb,32,10,22,1496114
2025-10-16,hormuz,51,26,25,2240823
2025-10-16,malacca,270,91,179,9476469
2025-10-16,suez,51,17,34,1444468
2025-10-17,bab_el_mandeb,41,10,31,1372452
2025-10-17,hormuz,67,28,39,2570094
2025-10-17,malacca,236,78,158,9178479
2025-10-17,suez,50,21,29,2193371
2025-10-18,bab_el_mandeb,46,18,28,1510542
2025-10-18,hormuz,85,51,34,3000303
2025-10-18,malacca,209,76,133,7536391
2025-10-18,suez,32,8,24,668479
2025-10-19,bab_el_mandeb,41,13,28,1365326
2025-10-19,hormuz,71,41,30,3273268
2025-10-19,malacca,252,86,166,9831934
2025-10-19,suez,51,18,33,2150859
2025-10-20,bab_el_mandeb,41,16,25,1961214
2025-10-20,hormuz,66,36,30,2854856
2025-10-20,malacca,261,93,168,10087837
2025-10-20,suez,47,21,26,1719305
2025-10-21,bab_el_mandeb,51,14,37,2228784
2025-10-21,hormuz,80,45,35,2476865
2025-10-21,malacca,232,68,164,9049824
2025-10-21,suez,32,14,18,1389865
2025-10-22,bab_el_mandeb,30,10,20,939513
2025-10-22,hormuz,99,58,41,3675636
2025-10-22,malacca,237,75,162,9487818
2025-10-22,suez,34,13,21,1399195
2025-10-23,bab_el_mandeb,35,14,21,1172911
2025-10-23,hormuz,93,55,38,3612062
2025-10-23,malacca,215,76,139,6756106
2025-10-23,suez,49,17,32,1793205
2025-10-24,bab_el_mandeb,29,8,21,765026
2025-10-24,hormuz,118,71,47,4362037
2025-10-24,malacca,236,84,152,8997049
2025-10-24,suez,40,14,26,1313065
2025-10-25,bab_el_mandeb,42,13,29,1546380
2025-10-25,hormuz,113,68,45,4998747
2025-10-25,malacca,210,69,141,8016692
2025-10-25,suez,47,15,32,1852974
2025-10-26,bab_el_mandeb,29,10,19,1471909
2025-10-26,hormuz,80,41,39,3585172
2025-10-26,malacca,262,87,175,10334063
2025-10-26,suez,50,18,32,1734356
2025-10-27,bab_el_mandeb,24,10,14,1002245
2025-10-27,hormuz,89,51,38,3326254
2025-10-27,malacca,243,92,151,11808832
2025-10-27,suez,44,15,29,1830626
2025-10-28,bab_el_mandeb,32,12,20,818288
2025-10-28,hormuz,129,71,58,4484757
2025-10-28,malacca,239,82,157,10232160
2025-10-28,suez,38,14,24,1551456
2025-10-29,bab_el_mandeb,40,12,28,1949534
2025-10-29,hormuz,100,58,42,3315627
2025-10-29,malacca,241,83,158,9587709
2025-10-29,suez,36,14,22,1403828
